species,TreeID,census,e,S_t,n,N_t,E_t,dn,de,dN/S,dE/S
990,215194,1,6.25,65,7,227,13964.123489583333,1,2.75,0.4461538461538462,2.477039738833096
990,215194,2,9.0,66,8,256,14125.131072607484,-1,3.0,-0.5454545454545454,-81.79549943349588
990,215194,3,12.25,62,7,220,8726.628109996756,-7,-12.25,0.0,18.74162368163783
990,215247,1,2.25,65,7,227,13964.123489583333,1,-0.25,0.4461538461538462,2.477039738833096
990,215247,2,2.25,66,8,256,14125.131072607484,-1,0.75,-0.5454545454545454,-81.79549943349588
990,215247,3,3.61,62,7,220,8726.628109996756,-1,0.3900000000000001,0.0,18.74162368163783
990,215247,4,4.41,57,6,220,9888.608778258302,-2,-0.41000000000000014,-0.3508771929824561,17.38744156083269
990,215247,5,4.840000000000001,55,4,200,10879.692947225765,-1,-0.8400000000000007,-0.32727272727272727,-29.051496837644365
990,215247,6,4.840000000000001,49,3,182,9281.860621155325,-1,-0.8400000000000007,-0.3673469387755102,17.139881403217576
990,215247,7,4.840000000000001,48,2,164,10121.714809912986,0,-0.8400000000000007,0.0,6.200039770095107
990,215257,1,6.25,65,7,227,13964.123489583333,1,-0.25,0.4461538461538462,2.477039738833096
990,215257,2,6.25,66,8,256,14125.131072607484,-1,1.75,-0.5454545454545454,-81.79549943349588
990,215257,3,8.41,62,7,220,8726.628109996756,-1,2.59,0.0,18.74162368163783
990,215257,4,11.559999999999999,57,6,220,9888.608778258302,-6,-11.559999999999999,-0.3508771929824561,17.38744156083269
990,215329,1,1.0,65,7,227,13964.123489583333,1,0.0,0.4461538461538462,2.477039738833096
990,215329,2,1.0,66,8,256,14125.131072607484,-1,0.0,-0.5454545454545454,-81.79549943349588
990,215329,3,1.44,62,7,220,8726.628109996756,-7,-1.44,0.0,18.74162368163783
990,238352,2,1.0,66,8,256,14125.131072607484,-8,-1.0,-0.5454545454545454,-81.79549943349588
990,238352,4,1.0,57,6,220,9888.608778258302,-2,0.0,-0.3508771929824561,17.38744156083269
990,238352,5,1.2100000000000002,55,4,200,10879.692947225765,-4,-1.2100000000000002,-0.32727272727272727,-29.051496837644365
1145,215218,1,80.77515625000001,65,3,227,13964.123489583333,0,-15.775156250000009,0.4461538461538462,2.477039738833096
